5;m1000;9;2;1485939535932_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3173
5;m1000;9;2;1485939535932_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3188
5;m1000;10;1;1485939535932_0020;A,B,matrix1,matrix2;HASH_JOIN;ma;534
5;m1000;10;1;1485939535932_0020;A,B,matrix1,matrix2;HASH_JOIN;w1;555
5;m1000;10;1;1485939535932_0020;A,B,matrix1,matrix2;HASH_JOIN;w2;553
5;m1000;10;1;1485939535932_0020;A,B,matrix1,matrix2;HASH_JOIN;w3;535
5;m1000;10;1;1485939535932_0020;A,B,matrix1,matrix2;HASH_JOIN;w4;569
5;m1000;10;2;1485939535932_0021;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2459
5;m1000;10;2;1485939535932_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2459
5;m1000;10;2;1485939535932_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2460
5;m1000;10;2;1485939535932_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2483
5;m1000;10;2;1485939535932_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2460
6;m1000;1;1;1485986378424_0002;A,B,matrix1,matrix2;HASH_JOIN;ma;475
6;m1000;1;1;1485986378424_0002;A,B,matrix1,matrix2;HASH_JOIN;w1;495
6;m1000;1;1;1485986378424_0002;A,B,matrix1,matrix2;HASH_JOIN;w2;465
6;m1000;1;1;1485986378424_0002;A,B,matrix1,matrix2;HASH_JOIN;w3;467
6;m1000;1;1;1485986378424_0002;A,B,matrix1,matrix2;HASH_JOIN;w4;475
6;m1000;1;1;1485986378424_0002;A,B,matrix1,matrix2;HASH_JOIN;w5;464
6;m1000;1;2;1485986378424_0003;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2649
6;m1000;1;2;1485986378424_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2666
6;m1000;1;2;1485986378424_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2649
6;m1000;1;2;1485986378424_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2650
6;m1000;1;2;1485986378424_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2651
6;m1000;1;2;1485986378424_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2649
6;m1000;2;1;1485986378424_0004;A,B,matrix1,matrix2;HASH_JOIN;ma;542
6;m1000;2;1;1485986378424_0004;A,B,matrix1,matrix2;HASH_JOIN;w1;518
6;m1000;2;1;1485986378424_0004;A,B,matrix1,matrix2;HASH_JOIN;w2;519
6;m1000;2;1;1485986378424_0004;A,B,matrix1,matrix2;HASH_JOIN;w3;534
6;m1000;2;1;1485986378424_0004;A,B,matrix1,matrix2;HASH_JOIN;w4;518
6;m1000;2;1;1485986378424_0004;A,B,matrix1,matrix2;HASH_JOIN;w5;534
6;m1000;2;2;1485986378424_0005;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2831
6;m1000;2;2;1485986378424_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2832
6;m1000;2;2;1485986378424_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2832
6;m1000;2;2;1485986378424_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2848
6;m1000;2;2;1485986378424_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2832
6;m1000;2;2;1485986378424_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2832
6;m1000;3;1;1485986378424_0006;A,B,matrix1,matrix2;HASH_JOIN;ma;451
6;m1000;3;1;1485986378424_0006;A,B,matrix1,matrix2;HASH_JOIN;w1;451
6;m1000;3;1;1485986378424_0006;A,B,matrix1,matrix2;HASH_JOIN;w2;469
6;m1000;3;1;1485986378424_0006;A,B,matrix1,matrix2;HASH_JOIN;w3;454
6;m1000;3;1;1485986378424_0006;A,B,matrix1,matrix2;HASH_JOIN;w4;486
6;m1000;3;1;1485986378424_0006;A,B,matrix1,matrix2;HASH_JOIN;w5;451
6;m1000;3;2;1485986378424_0007;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2842
6;m1000;3;2;1485986378424_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2843
6;m1000;3;2;1485986378424_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2843
6;m1000;3;2;1485986378424_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2860
6;m1000;3;2;1485986378424_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2843
6;m1000;3;2;1485986378424_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2843
6;m1000;4;1;1485986378424_0008;A,B,matrix1,matrix2;HASH_JOIN;ma;631
6;m1000;4;1;1485986378424_0008;A,B,matrix1,matrix2;HASH_JOIN;w1;607
6;m1000;4;1;1485986378424_0008;A,B,matrix1,matrix2;HASH_JOIN;w2;623
6;m1000;4;1;1485986378424_0008;A,B,matrix1,matrix2;HASH_JOIN;w3;622
6;m1000;4;1;1485986378424_0008;A,B,matrix1,matrix2;HASH_JOIN;w4;605
6;m1000;4;1;1485986378424_0008;A,B,matrix1,matrix2;HASH_JOIN;w5;606
6;m1000;4;2;1485986378424_0009;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2683
6;m1000;4;2;1485986378424_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2682
6;m1000;4;2;1485986378424_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2701
6;m1000;4;2;1485986378424_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2684
6;m1000;4;2;1485986378424_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2683
6;m1000;4;2;1485986378424_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2683
6;m1000;5;1;1485986378424_0010;A,B,matrix1,matrix2;HASH_JOIN;ma;448
6;m1000;5;1;1485986378424_0010;A,B,matrix1,matrix2;HASH_JOIN;w1;483
6;m1000;5;1;1485986378424_0010;A,B,matrix1,matrix2;HASH_JOIN;w2;466
6;m1000;5;1;1485986378424_0010;A,B,matrix1,matrix2;HASH_JOIN;w3;449
6;m1000;5;1;1485986378424_0010;A,B,matrix1,matrix2;HASH_JOIN;w4;448
6;m1000;5;1;1485986378424_0010;A,B,matrix1,matrix2;HASH_JOIN;w5;467
6;m1000;5;2;1485986378424_0011;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2692
6;m1000;5;2;1485986378424_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2691
6;m1000;5;2;1485986378424_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2691
6;m1000;5;2;1485986378424_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2692
6;m1000;5;2;1485986378424_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2715
6;m1000;5;2;1485986378424_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2691
6;m1000;6;1;1485986378424_0012;A,B,matrix1,matrix2;HASH_JOIN;ma;486
6;m1000;6;1;1485986378424_0012;A,B,matrix1,matrix2;HASH_JOIN;w1;486
6;m1000;6;1;1485986378424_0012;A,B,matrix1,matrix2;HASH_JOIN;w2;511
6;m1000;6;1;1485986378424_0012;A,B,matrix1,matrix2;HASH_JOIN;w3;479
6;m1000;6;1;1485986378424_0012;A,B,matrix1,matrix2;HASH_JOIN;w4;478
6;m1000;6;1;1485986378424_0012;A,B,matrix1,matrix2;HASH_JOIN;w5;478
6;m1000;6;2;1485986378424_0013;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2835
6;m1000;6;2;1485986378424_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2835
6;m1000;6;2;1485986378424_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2835
6;m1000;6;2;1485986378424_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2865
6;m1000;6;2;1485986378424_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2835
6;m1000;6;2;1485986378424_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2844
6;m1000;7;1;1485986378424_0014;A,B,matrix1,matrix2;HASH_JOIN;ma;438
6;m1000;7;1;1485986378424_0014;A,B,matrix1,matrix2;HASH_JOIN;w1;458
6;m1000;7;1;1485986378424_0014;A,B,matrix1,matrix2;HASH_JOIN;w2;456
6;m1000;7;1;1485986378424_0014;A,B,matrix1,matrix2;HASH_JOIN;w3;438
6;m1000;7;1;1485986378424_0014;A,B,matrix1,matrix2;HASH_JOIN;w4;476
6;m1000;7;1;1485986378424_0014;A,B,matrix1,matrix2;HASH_JOIN;w5;438
6;m1000;7;2;1485986378424_0015;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2662
6;m1000;7;2;1485986378424_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2660
6;m1000;7;2;1485986378424_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2679
6;m1000;7;2;1485986378424_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2661
6;m1000;7;2;1485986378424_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2661
6;m1000;7;2;1485986378424_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2661
6;m1000;8;1;1485986378424_0016;A,B,matrix1,matrix2;HASH_JOIN;ma;435
6;m1000;8;1;1485986378424_0016;A,B,matrix1,matrix2;HASH_JOIN;w1;434
6;m1000;8;1;1485986378424_0016;A,B,matrix1,matrix2;HASH_JOIN;w2;435
6;m1000;8;1;1485986378424_0016;A,B,matrix1,matrix2;HASH_JOIN;w3;479
6;m1000;8;1;1485986378424_0016;A,B,matrix1,matrix2;HASH_JOIN;w4;434
6;m1000;8;1;1485986378424_0016;A,B,matrix1,matrix2;HASH_JOIN;w5;451
6;m1000;8;2;1485986378424_0017;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2901
6;m1000;8;2;1485986378424_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2888
6;m1000;8;2;1485986378424_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2889
6;m1000;8;2;1485986378424_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2888
6;m1000;8;2;1485986378424_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2889
6;m1000;8;2;1485986378424_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2890
6;m1000;9;1;1485986378424_0018;A,B,matrix1,matrix2;HASH_JOIN;ma;505
6;m1000;9;1;1485986378424_0018;A,B,matrix1,matrix2;HASH_JOIN;w1;494
6;m1000;9;1;1485986378424_0018;A,B,matrix1,matrix2;HASH_JOIN;w2;494
6;m1000;9;1;1485986378424_0018;A,B,matrix1,matrix2;HASH_JOIN;w3;494
6;m1000;9;1;1485986378424_0018;A,B,matrix1,matrix2;HASH_JOIN;w4;494
6;m1000;9;1;1485986378424_0018;A,B,matrix1,matrix2;HASH_JOIN;w5;529
6;m1000;9;2;1485986378424_0019;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2770
6;m1000;9;2;1485986378424_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2772
6;m1000;9;2;1485986378424_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2771
6;m1000;9;2;1485986378424_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2771
6;m1000;9;2;1485986378424_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2776
6;m1000;9;2;1485986378424_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2788
6;m1000;10;1;1485986378424_0020;A,B,matrix1,matrix2;HASH_JOIN;ma;433
6;m1000;10;1;1485986378424_0020;A,B,matrix1,matrix2;HASH_JOIN;w1;472
6;m1000;10;1;1485986378424_0020;A,B,matrix1,matrix2;HASH_JOIN;w2;434
6;m1000;10;1;1485986378424_0020;A,B,matrix1,matrix2;HASH_JOIN;w3;450
6;m1000;10;1;1485986378424_0020;A,B,matrix1,matrix2;HASH_JOIN;w4;434
6;m1000;10;1;1485986378424_0020;A,B,matrix1,matrix2;HASH_JOIN;w5;451
6;m1000;10;2;1485986378424_0021;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2729
6;m1000;10;2;1485986378424_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2746
6;m1000;10;2;1485986378424_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2730
6;m1000;10;2;1485986378424_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2728
6;m1000;10;2;1485986378424_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2731
6;m1000;10;2;1485986378424_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2732
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;ma;1329
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;w1;1328
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;w2;1329
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;w3;1328
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;w4;1329
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;w5;1363
7;m1000;1;1;1486027566906_0002;A,B,matrix1,matrix2;HASH_JOIN;w6;1346
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3518
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3518
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3517
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3519
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3516
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3531
7;m1000;1;2;1486027566906_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3518
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;ma;1363
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;w1;1397
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;w2;1380
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;w3;1362
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;w4;1380
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;w5;1363
7;m1000;2;1;1486027566906_0004;A,B,matrix1,matrix2;HASH_JOIN;w6;1362
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2602
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2602
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2602
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2601
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2601
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2601
7;m1000;2;2;1486027566906_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2624
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;ma;824
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;w1;824
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;w2;824
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;w3;851
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;w4;852
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;w5;824
7;m1000;3;1;1486027566906_0006;A,B,matrix1,matrix2;HASH_JOIN;w6;871
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3118
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3119
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3134
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3118
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3117
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3118
7;m1000;3;2;1486027566906_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3118
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;ma;1369
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;w1;1368
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;w2;1359
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;w3;1359
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;w4;1359
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;w5;1383
7;m1000;4;1;1486027566906_0008;A,B,matrix1,matrix2;HASH_JOIN;w6;1359
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3063
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3063
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3063
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3097
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3062
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3063
7;m1000;4;2;1486027566906_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3063
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;ma;788
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;w1;779
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;w2;779
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;w3;779
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;w4;788
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;w5;779
7;m1000;5;1;1486027566906_0010;A,B,matrix1,matrix2;HASH_JOIN;w6;838
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3199
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3199
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3252
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3199
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3198
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3197
7;m1000;5;2;1486027566906_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3198
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;ma;603
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;w1;603
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;w2;604
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;w3;604
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;w4;625
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;w5;603
7;m1000;6;1;1486027566906_0012;A,B,matrix1,matrix2;HASH_JOIN;w6;644
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3140
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3140
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3142
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3171
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3140
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3142
7;m1000;6;2;1486027566906_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3142
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;ma;785
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;w1;806
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;w2;785
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;w3;785
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;w4;806
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;w5;785
7;m1000;7;1;1486027566906_0014;A,B,matrix1,matrix2;HASH_JOIN;w6;828
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3184
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3208
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3186
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3190
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3184
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3184
7;m1000;7;2;1486027566906_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3183
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;ma;1407
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;w1;1465
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;w2;1408
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;w3;1407
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;w4;1447
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;w5;1447
7;m1000;8;1;1486027566906_0016;A,B,matrix1,matrix2;HASH_JOIN;w6;1408
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3707
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3708
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3707
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3707
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3708
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3726
7;m1000;8;2;1486027566906_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3709
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;ma;735
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;w1;753
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;w2;735
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;w3;735
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;w4;754
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;w5;734
7;m1000;9;1;1486027566906_0018;A,B,matrix1,matrix2;HASH_JOIN;w6;780
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2149
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2165
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2149
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2153
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2148
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2149
7;m1000;9;2;1486027566906_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2149
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;ma;1350
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;w1;1384
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;w2;1350
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;w3;1349
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;w4;1368
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;w5;1368
7;m1000;10;1;1486027566906_0020;A,B,matrix1,matrix2;HASH_JOIN;w6;1352
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3157
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3173
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3157
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3157
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3157
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3158
7;m1000;10;2;1486027566906_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3159
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;ma;1167
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w1;1183
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w2;1159
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w3;1160
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w4;1159
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w5;1160
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w6;1160
8;m1000;1;1;1486078344257_0002;A,B,matrix1,matrix2;HASH_JOIN;w7;1168
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2469
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2473
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2469
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2483
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2468
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2469
8;m1000;1;2;1486078344257_0003;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2469
